,sepal length,sepal width,petal length,petal width,type
56,6.6,3.0,4.4,1.4,Iris-versicolor
57,6.8,2.8,3.5400000000000005,1.4,Iris-versicolor
58,5.8199999999999985,3.0,4.5,1.5,Iris-versicolor
59,5.789999999999999,3.0,3.5,1.0,Iris-versicolor
60,5.8,2.7,3.9,1.2,Iris-versicolor
61,5.789999999999999,3.0,1.6999999999999997,0.6699999999999999,Iris-versicolor
62,5.799999999999999,3.0,4.5,1.23,Iris-versicolor
63,6.0,3.0,4.5,1.6,Iris-versicolor
64,5.789999999999999,3.0,1.6999999999999997,0.6699999999999999,Iris-versicolor
65,6.3,2.3,3.34,1.3,Iris-versicolor
66,5.6,3.0,4.1,1.3,Iris-versicolor
67,5.5,3.0,4.0,1.3,Iris-versicolor
68,5.5,3.0,4.4,1.23,Iris-versicolor
69,6.1,3.0,3.5400000000000005,1.4,Iris-versicolor
70,5.8,3.0,1.6999999999999997,0.6699999999999999,Iris-versicolor
71,5.0,2.3,3.3,1.08,Iris-versicolor
72,5.789999999999999,3.0,1.6999999999999997,0.6699999999999999,Iris-versicolor
73,5.789999999999999,3.0,4.2,1.23,Iris-versicolor
74,5.789999999999999,2.9,1.6999999999999997,0.6699999999999999,Iris-versicolor
75,5.789999999999999,2.5,3.0,1.08,Iris-versicolor
76,5.7,3.0,3.5900000000000007,1.3,Iris-versicolor
77,7.1,3.0,3.5400000000000005,2.1,Iris-versicolor
78,5.789999999999999,3.0,1.6999999999999997,0.6699999999999999,Iris-versicolor
79,6.5,3.0,5.8,2.2,Iris-versicolor
80,7.6,3.0,3.6100000000000003,2.1,Iris-virginica
81,4.9,3.0,4.5,1.7,Iris-virginica
82,5.8199999999999985,3.0,6.3,1.8,Iris-virginica
83,5.789999999999999,2.5,1.9599999999999997,0.69,Iris-virginica
84,7.130000000000001,3.54,6.089999999999999,2.29,Iris-versicolor
85,5.799999999999999,3.2,5.1,1.23,Iris-virginica
86,5.8199999999999985,2.7,5.3,1.9,Iris-versicolor
87,5.799999999999999,3.0,5.0,1.23,Iris-versicolor
88,5.789999999999999,3.0,1.6999999999999997,0.6699999999999999,Iris-virginica
89,5.789999999999999,3.8,1.69,0.6699999999999999,Iris-virginica
90,7.7,3.0,3.6100000000000003,1.23,Iris-versicolor
91,5.799999999999999,2.2,5.0,1.25,Iris-versicolor
92,6.9,3.0,5.7,1.23,Iris-virginica
93,5.799999999999999,3.0,4.9,1.23,Iris-versicolor
94,5.809999999999999,3.0,3.5400000000000005,2.1,Iris-virginica
95,7.2,3.0,6.0,1.23,Iris-virginica
96,6.2,3.0,1.6999999999999997,0.6699999999999999,Iris-versicolor
97,6.4,2.8,5.6,2.1,Iris-virginica
98,5.789999999999999,3.0,1.6999999999999997,0.6699999999999999,Iris-virginica
99,7.4,3.0,6.1,1.23,Iris-versicolor
100,5.809999999999999,3.0,3.5400000000000005,2.0,Iris-virginica
101,5.809999999999999,2.8,3.5400000000000005,2.2,Iris-versicolor
102,5.8199999999999985,3.0,5.1,1.5,Iris-versicolor
103,5.720000000000001,2.6,3.5400000000000005,1.4,Iris-virginica
104,6.4,3.0,5.5,1.8,Iris-versicolor
105,5.809999999999999,3.0,3.5400000000000005,2.1,Iris-versicolor
106,6.7,3.1,3.5400000000000005,2.4,Iris-virginica
107,5.809999999999999,3.1,3.5400000000000005,2.3,Iris-virginica
108,5.8,3.0,5.1,1.9,Iris-versicolor
109,6.7,3.0,5.2,1.23,Iris-versicolor
110,5.799999999999999,3.0,5.0,1.23,Iris-virginica
111,5.789999999999999,3.0,1.6999999999999997,0.6699999999999999,Iris-versicolor
112,5.809999999999999,3.0,3.5400000000000005,1.8,Iris-virginica
